text	created_at	public_metrics	Google_Translation	village	region	district
“The 2022 Somalia indirect elections revolve around those two rival leadership philosophies for a fragile state — Somalia. How the 60% constituencies vote will decide which political program will sweep to an indirect election victory.” https://t.co/G9aQ1vm1hm	2022-04-15T09:24:51.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
@MoDugoow In a recent election in #Somalia due to the intransigence of the administration of the province loyal to #Farmajo prevented from facilitating the tasks of the electoral commissions, Will Farmaajo illegally steal the seats?  https://t.co/4PTTgrhNhg	2022-04-15T09:22:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Somalia: Garbaharey election is taking place and cannot be transferred by Uhuru Kenyatta, puppet Ahmed Madobe
https://t.co/VSskasmGPq https://t.co/E4ptgtiXT8"	2022-04-15T09:11:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
@mohasom20 The decision of the Federal Committee that blocked #Farmaajo to steal seats marks a new era for #Somalia after a long awaited countries’ election https://t.co/3PAbzAp6nB	2022-04-15T09:09:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@GaroweOnline @MohamedHRoble To a new leadership of Somalia! This decision is a good move and will ensure #Farmaajo will not be able to steal seats to keep him in power. Let the free and fair election commence in #Somalia	2022-04-15T09:09:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
In a joint statement, #Somalia's key partners welcomed the swearing-in of the new MPs and urged a swift and peaceful finish of the remaining election process. @US2SOMALIA previously announced imposed visa restriction on #Somali leaders after missing two previous deadlines https://t.co/zFTyPyoTYy	2022-04-15T09:09:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"@RAbdiAnalyst #Farmajo and his group wanted to steal the seats. It is a good thing the competition in the seats will be a free and fair competition in #Somalia's election after the road to ""Farmajo"" was blocked.

https://t.co/XOiLkPDpyN"	2022-04-15T08:54:57.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@SomaliPM @MohamedHRoble made new history. He saved the nation. He protected any violence that was caused for the delayed election. He completed most of Parliament&amp; sworn. Somalia from post-conflict, civil war,&amp; war of religion. Peaceful power transfer is the only road option. https://t.co/03BEQxekbs	2022-04-15T08:00:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
parallel process in Gedo Election is coming soon  @UKinSomalia @US2SOMALIA @EU_in_Somalia @UNSomalia @AUC_MoussaFaki @AmbFMadeira @ATMIS_Somalia	2022-04-15T07:44:03.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 1}		[]	['Gedo']	[]
The 11th #Somalia's parliament was swore in amid controversy surrounding the missing Gedo's 16 seats &amp; the unlawful FEIT annulment of Fahad Yasin's election. Meanwhile, pro-Kenya @PresidentMadobe illegally moved the election from Garbaharey to El-Wak in order to hijack the seats. https://t.co/WE8GJ0j9O0	2022-04-15T07:17:15.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}		[]	['Gedo']	['Garbahaarey']
Somalia Elections a Step Closer as Lawmakers Sworn In - Bloomberg https://t.co/3faL6KY2QW #2020Elections #Elections #Politics #GeneralElection	2022-04-15T07:03:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@RagehDirie A serious grapple of power is engulfing the election process of Somalia. Farmajo and Roble each is bent on to gain more	2022-04-15T06:52:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
It will be very interesting to know what these guys are thinking today in the context of Somalia’s election. I know it's not possible but I would love to have ultimate power and listen to Isaias Afwerki’s #heart. #Doha_dreams and #Farmajo wildness mind. https://t.co/CgXcSugtQt	2022-04-15T06:52:19.000Z	{'retweet_count': 3, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}		[]	[]	[]
Mohamed ahmed Berey wins Hop024 seat, following an election held in Jowhar town, the capital of Somalia's Hirshabelle state Last night, hours after winning the seat, MP Berey has held meeting with Hirshabelle President Ali gudlawe In jowhar. https://t.co/55MWc4z7jv	2022-04-15T06:49:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Jowhar']	['Middle Shabelle']	['Jowhar']
Somalia swears in lawmakers after chaotic election process https://t.co/NXJbEFANCS	2022-04-15T06:41:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
#Somalia's Jubbaland electoral body announces an election schedule for 16 seats that will be held in El-wak district, the 16 seats were moved from Garbaharey to Elwak by FEIT on Thursday. #Somalia https://t.co/CifWxukLN9	2022-04-15T06:28:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Jubbaland', 'Gedo']	['Garbahaarey']
@Omarswor1d @NadeefsViews @shaxshaxIey You have minimal intellect if you are arguing na Somali election to happen in internationally recognized Kenyan territory. But u willing to take that L that is on all of Somalia to score couple political points.	2022-04-15T06:08:48.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"🇸🇴 Somalia | Al-Shabaab launched its deadliest attack yet to disrupt the election process and breached Mogadishu’s airport perimeter for the first time since 2014.

The group could exploit the situation to launch further attacks.
https://t.co/X3zDTdOFSL https://t.co/9UiBXMFWwy"	2022-04-15T06:03:00.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
"The Horn is quite something. 
The election Crisis in Somalia seems to have ended well, on the other hand conflict in Southern Ethiopia is ratcheting up. And clashes in South Sudan are on the up too."	2022-04-15T05:12:55.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
You sticked to your word and delivered a credible overdue election, despite all those visible and invisible obstacles welldone @MohamedHRoble  we support and stand with you wishing brighter future we hope one day you will become a president in Somalia we very great full. https://t.co/TDrLokyLUs	2022-04-15T03:45:40.000Z	{'retweet_count': 4, 'reply_count': 2, 'like_count': 12, 'quote_count': 0}		[]	[]	[]
@Mahdiabdihasan2 @fouwzi If the election is about tribalism Deni will not helpful for the situation in Somalia  now, but if the election is about moving forward and who can do a better Job and who has a proven record of getting the job Deni will be God sent gift to Somalia and Somali people.	2022-04-15T03:08:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
#Somalia swears in lawmakers after chaotic election process - WardheerNews https://t.co/IMOJS1D1Kq	2022-04-15T02:51:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"is a great honor for me to be present today at the historic swearing-in ceremony of the 11th members of the Federal Parliament of the Federal Republic of Somalia, both houses, after a long and tumultuous election.
Badan Many challenges.#Somalia https://t.co/zi3udskxyb"	2022-04-15T02:40:49.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Ceelwaaq is the only city in #Gedo region of Somalia under Kenyan occupation. Therefore, it’s impossible for Somali patriots to go there for an election. Gabahaareey is the only city that can host this election legally!
@US2SOMALIA @EU_in_Somalia"	2022-04-15T01:13:31.000Z	{'retweet_count': 27, 'reply_count': 4, 'like_count': 90, 'quote_count': 3}		[]	['Gedo']	[]
"We must stand against Farmajo and let the Election Commission do its work until the elections held.
Farmajo is a the dictator we must get rid from his injustice and corruption in Somalia forever. https://t.co/ymTE8IdLkb"	2022-04-15T00:58:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Mohamed Ahmed Berey has won  #HOP024 seat to House of People of Federal Parliament following election held in Jowhar town, the Capital of Somalia’s Hirshabelle State, on Thursday night. https://t.co/Qy7H2o79va	2022-04-15T00:09:48.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		['Jowhar']	['Middle Shabelle']	['Jowhar']
"Mohamed Ahmed Berey has won  #HOP024 seat to House of People of Federal Parliament following election held in #Jowhar town, the Capital of Somalia’s #Hirshabelle State, on Thursday night.

#Somalia https://t.co/rlcOPU0WsZ"	2022-04-14T23:59:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 13, 'quote_count': 0}		['Jowhar']	['Middle Shabelle']	['Jowhar']
Somalia's elections - where the people don't vote: Most of Somalia's new MPs are sworn in following an election in which the people did not vote.	2022-04-14T23:56:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"The Federal Electoral Implementation Team (FEIT) announced on Thursday that the election of the 16 seats in #Garbaharey town had been moved to #Elwaq town in the #Gedo region 1/2
@StateDept 
@EU_Commission 
@SecBlinken
#Somalia https://t.co/9kWaSNl8RW"	2022-04-14T23:39:17.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
These aren’t partners of #Somalia; they’re enablers of #Kenya, @PresidentMadobe and his foreign stooges. How can they allow Madobe of #Jubaland &amp; @MohamedHRoble to move the venue of the election of the Gedo 16seats to #Elwaq, a village controlled by #KDF? @US2SOMALIA @UNSomalia https://t.co/A84APhUM4A	2022-04-14T23:36:41.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	[]
@SomPundit @AmbMursal When bankrupt of Somalia's own rules and want to comment it is just like this. First read Somalia's provisional constitution and what it say about the parliament and how first session and sittings are managed including the election of house speaker.	2022-04-14T23:28:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Celebratory gunfire continues to be a problem in Mogadishu. This has erupted in Wadajir district after Mohamed Ahmed Barey has been elected to join the 11th parliament of Somalia following an election in Jowhar.

How many people have jumped out of their bed because of this! https://t.co/IDRZORdjaM"	2022-04-14T23:27:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Barey', 'Jowhar', 'Mogadishu', 'Wadajir']	['Middle Shabelle', 'Banadir', 'Gedo']	['Jowhar', 'Banadir', 'Baardheere']
"Somalia swears in lawmakers after chaotic election process
https://t.co/Zv871ZPpmd
#MonitorUpdates https://t.co/8elemcdpiB"	2022-04-14T23:26:27.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 19, 'quote_count': 0}		[]	[]	[]
"Celebratory gunfire continues to be a problem in Mogadishu. This has erupted in Wadajir district after Mohamed Ahmed Barey has been elected to join the 11th parliament of Somalia following an election in Jowhar.

How many people have jumped out of their bed because of this! https://t.co/CfGHsyOcPa"	2022-04-14T23:16:46.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		['Barey', 'Jowhar', 'Mogadishu', 'Wadajir']	['Middle Shabelle', 'Banadir', 'Gedo']	['Jowhar', 'Banadir', 'Baardheere']
How the swearing possible  while 16 seats people of GEDO region still abandoned by Somali Prime Minister Mr Rooble   Baahane and  governor of  Jubaland Mr Ahmed Madoobe? UN are supporting Somalia's  political confusion instead working on free and fare election. https://t.co/4jyiP5b8sJ	2022-04-14T22:37:22.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	[]
If @M_Farmaajo will not run in the upcoming election, it will be impossible for all the opposition to unite in order to oust Farmajo, It means that each candidate has to work on his or her own initiative. @TheVillaSomalia @MohamedHRoble #Somalia @HassanSMohamud @HESharifShAhmed	2022-04-14T22:37:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@UNSomalia @EU_in_Somalia @UKinSomalia @US2SOMALIA @NorwayInSomalia @IGADPeace @ATMIS_Somalia @TC_Mogadishu @mfa_russia @MofaJapan_en @Egyptmfa How the swearing possible  while 16 seats people of GEDO region still abandoned by Somali Prime Minister Mr Rooble   Baahane and  governor of  Jubaland Mr Ahmed Madoobe? UN are supporting Somalia's  political confusion instead working on free and fare election.	2022-04-14T22:36:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	[]
BREAKING: Somalia's Jubaland state releases the list of 16 seats, whose election is scheduled to take place in Elwak town after moving it from Garbaharey town of Gedo region. https://t.co/w3srN2O8zF	2022-04-14T22:18:35.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
"The election of #HOP024 seat to House of People of Federal Parliament has on Thursday evening commenced in #Jowhar town, the Capital of Somalia’s #Hirshabelle State.  4 candidates including Abdikadir Arabow, the incumbent are vying for the seat.
#Somalia https://t.co/65j9OaNnog"	2022-04-14T21:53:50.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}		['Arabow', 'Jowhar']	['Middle Shabelle', 'Middle Juba']	"['Jowhar', ""Bu'aale""]"
The people of Gedo are being punished for defending Somalia from KDF; what are we going to tell our children&amp;future generations about Gedo&amp;what happened in the 2021-2022 election in Somalia,&amp;why was Gedo has been ignored;are we discouraging people from fighting for their dignity?	2022-04-14T21:36:56.000Z	{'retweet_count': 3, 'reply_count': 5, 'like_count': 24, 'quote_count': 0}		[]	['Gedo']	[]
Somalia began swearing in new lawmakers, bringing the long-delayed election of a new president a step closer https://t.co/yC7uyHlbVl via @markets Mohamed Sheikh Nor	2022-04-14T21:22:56.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Togdheer']	['Sheikh']
"Stop the selection (election🗳?) interference—Halane ambassadors Creating Civil War #Somalia 
@KFosterFCDO
@TiinaIntelmann
@NorwayInSomalia 
@EU_in_Somalia @US2SOMALIA @UKinSomalia @UNinSomalia Hypocrisy at the highest level Western imperialist  #BreakTheSilence #HandsOffSomalia https://t.co/2SXFIOFePO"	2022-04-14T21:13:15.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@US2SOMALIA @KFosterFCDO @UNSomalia @EU_in_Somalia Why have you all NOT been as vocal of Jubaland as you were during the 17 September agreement and election consensus? It is galling to see such mendacious hypocrites. By the way we all watching your actions.	2022-04-14T21:05:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	['Jubbaland']	[]
@US2SOMALIA @KFosterFCDO @UNSomalia @EU_in_Somalia Why have you all NOT been as vocal of Jubaland as you were during the 17 September agreement and election consensus? It is galling to see such mendacious hypocrites. By the way we all watching your actions.	2022-04-14T20:58:15.000Z	{'retweet_count': 7, 'reply_count': 2, 'like_count': 29, 'quote_count': 0}		[]	['Jubbaland']	[]
@UNSomalia @EU_in_Somalia @UKinSomalia @US2SOMALIA @NorwayInSomalia @IGADPeace @ATMIS_Somalia @TC_Mogadishu @mfa_russia @MofaJapan_en @Egyptmfa The International Partners sh’d either support the elections following the 17Sept election agreement which is approved by both houses of the federal parliament &amp; signed by the President as Law No.30 or totally step a side instead of adding more fuel into the elections differences https://t.co/q6rIn5VmFL	2022-04-14T20:57:02.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 17, 'quote_count': 1}		[]	[]	[]
Somalia Elections a Step Closer as Lawmakers Sworn In - Bloomberg https://t.co/M2wvfdw8Au	2022-04-14T20:46:12.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
BREAKING: Jubbaland SEIT Election Implementation Committee announces election schedule for 16 seats in Elwaq district. #Somalia https://t.co/LAh21l2Qq9	2022-04-14T20:43:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Jubbaland']	[]
Somalia began swearing in new lawmakers, bringing the long-delayed election of a new president a step closer https://t.co/mcjFJo7KX3	2022-04-14T20:40:23.000Z	{'retweet_count': 4, 'reply_count': 1, 'like_count': 5, 'quote_count': 1}		[]	[]	[]
BREAKING: Somalia's Jubaland state releases the list of the disputed 16 seats, whose election was moved from Garbaharey to Elwak town of Gedo region, amid an outcry over the decision by FEIT to move the election. https://t.co/sIWDeYjwL9	2022-04-14T20:21:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
JUST IN: #Somalia’s Jubbaland state election team has released the timetable of the elections of the region’s 16 remaining parliamentary seats which will be held in El-Wak district of #Gedo region. https://t.co/Ri5jOR8oxf	2022-04-14T20:17:17.000Z	{'retweet_count': 7, 'reply_count': 6, 'like_count': 13, 'quote_count': 2}		[]	['Gedo', 'Jubbaland']	[]
"#BREAKING: The Election Implementation Committee of 
Somalis's regional state of Jubbaland  announces election schedule for 16 MPs in El-Wak town. #Somalia https://t.co/I205nlgEBn"	2022-04-14T20:13:27.000Z	{'retweet_count': 2, 'reply_count': 3, 'like_count': 11, 'quote_count': 0}		[]	['Jubbaland']	[]
BREAKING: Somalia's Jubaland state releases the list of 16 seats, whose election is scheduled to take place in Elwak town after moving it from Garbaharey town of Gedo region. https://t.co/ID15nJEwF5	2022-04-14T20:11:47.000Z	{'retweet_count': 6, 'reply_count': 2, 'like_count': 9, 'quote_count': 2}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
BREAKING: Jubbaland SEIT Election Implementation Committee announces election schedule for 16 seats in Elwaq district. #Somalia https://t.co/QFulFHFAYo	2022-04-14T20:06:08.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 19, 'quote_count': 1}		[]	['Jubbaland']	[]
"Somalia began swearing in new lawmakers, bringing the long-delayed election of a new president a step closer 

https://t.co/FBObdOMfSd via @markets"	2022-04-14T19:52:52.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"#Somalia sworn in new parliament on Thursday, in a sign of ‘great relief’ but leaders continued to wrangle over remaining seats whose votes have yet to be held ahead of an upcoming presidential election.
https://t.co/WZrcOa6kmu"	2022-04-14T19:38:41.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"“Moving the election from Garbahaarrey to El Wak is illegal and against the agreement reached.”- Former Prime Minister Mohammed Abdi Yusuf. 

#Somalia🇸🇴. https://t.co/8O0clWa4Er"	2022-04-14T19:36:20.000Z	{'retweet_count': 8, 'reply_count': 0, 'like_count': 27, 'quote_count': 0}		[]	['Gedo']	['Ceel Waaq']
"“Moving the election from Garbahaarrey to El Wak is illegal and against the agreement reached.”- Former Prime Minister Mohammed Abdi Yusuf. 

#Somalia🇸🇴. https://t.co/EOUxpoHHsz"	2022-04-14T19:32:35.000Z	{'retweet_count': 30, 'reply_count': 5, 'like_count': 88, 'quote_count': 3}		[]	['Gedo']	['Ceel Waaq']
#Somalia: Hirshabelle vice president Yusuf Ahmed Hagar opposes a decision by FEIT to hold a re-run vote for HOP086 seat which was occupied by ex-spy boss Fahad Yasin, saying that the election that handed him victory was valid and met agreed procedures. https://t.co/TKqFPqDQZB	2022-04-14T19:23:10.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Hagar']	['Gedo']	['Belet Xaawo']
"On this 14th day of April 2022, marks a new era for Somalia after a long awaited countries’ election inshaa allah.
Congrats to all of all you. 🇸🇴 #RamadanMubarak #14Abril2022SOMALIA"	2022-04-14T19:14:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Why expect a free election while you were ok with illegal extension?

 Every seat &amp; election in Somalia was rigged. Gedo isn't an exception. Take a class of water.

 The traitor @M_Farmaajo is gone for good. https://t.co/yN7PR4OzAj"	2022-04-14T19:12:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo']	[]
@TheVillaSomalia @M_Farmaajo Next election InshaAllah you will continue the journey to transform Somalia	2022-04-14T19:11:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@PresidentMadobe @MohamedHRoble &amp; @Doorashada2021 are obstructing the election in Garbaharey. We must stop them now.

The people of Garbaharey want elections. Madobe's gerrymandering should not be accepted.
@US2SOMALIA @UNSomalia @EU_in_Somalia @UKinSomalia @KFosterFCDO.
#Somalia https://t.co/6twHqwJC7o"	2022-04-14T18:52:36.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
Somalia swears in lawmakers after chaotic election process https://t.co/D5zgknAoCD	2022-04-14T18:50:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Taking Election of 16 MP from #GARBAHAREY to ELWAK will bring political instability and security crisis, escalation and shut down of the overdue elections in Somalia.	2022-04-14T18:42:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
@awkombee Don't forget that MP Rooble made possible to do this long procces of election. Really he has servived in Somalia to create new dictorship.	2022-04-14T18:40:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Jubaland president Ahmed Madobe welcomes FEIT decision to move the election of 16 LH seats in Garbaharey to El-Wak town, #Somalia.

""The MPs from Gedo can't be absent from the election of the speaker and president. The people must have representation"".
 https://t.co/XLtg3j2TBd"	2022-04-14T18:38:36.000Z	{'retweet_count': 5, 'reply_count': 2, 'like_count': 20, 'quote_count': 2}		[]	['Gedo', 'Jubbaland']	['Garbahaarey']
Somalia swears in lawmakers after chaotic election process -- a step on the road to parliament voting for a new president @AFP https://t.co/tSlsVjbYH9	2022-04-14T18:28:57.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
I welcome &amp; appreciate the swearing in of the new MPs for Somalia’s 11th Parliament. This has marked the beginning of a change in the making in Somalia’s political process. The Somali public eagerly waited for this to happen. Let’s hope the rest of the election process ends well.	2022-04-14T18:28:00.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}		[]	[]	[]
@UNSomalia @EU_in_Somalia @UKinSomalia @US2SOMALIA @NorwayInSomalia @IGADPeace @ATMIS_Somalia @TC_Mogadishu @mfa_russia @MofaJapan_en @Egyptmfa FIET stands for Federal Implementation Election Team. They need to implement the law nr. 30, where Garbahaaray is put into draft as the election city! Please respect the law and implement it!	2022-04-14T18:25:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Gedo']	['Garbahaarey']
Nothing but respect ✊🏿. You courageously managed the first steps of a long waited (s)election towards a better somalia. I never doubted your capacity nor your leadership and I have been waiting this time yet it came after a prolonged political obstacles. Mahadsanid mudane👏🏾 https://t.co/UlzMY9Tzo4	2022-04-14T18:25:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"#Garbaharrey is a peaceful place that can host the election. It is secured by SNA &amp; AMISOM police. PM @PMroblee has once acknowledged this. @PresidentMadobe, @gudiga &amp; Roble are obstructing the election in Garbaharrey.
@US2SOMALIA @UKinSomalia @EU_in_Somalia @KFosterFCDO
#Somalia https://t.co/c7UrRWfuGz"	2022-04-14T18:24:37.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 15, 'quote_count': 1}		[]	[]	[]
As wearing in of our new  parliament of Somalia kick in today,  So here ends delaying tactics of the remaining/rejected seats by the Federal Election Committe Chairperson and office of the Prime Minister as they are not longer mandated to do the job for its nation.	2022-04-14T18:19:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@UNSomalia @EU_in_Somalia @UKinSomalia @US2SOMALIA @NorwayInSomalia @IGADPeace @ATMIS_Somalia @TC_Mogadishu @mfa_russia @MofaJapan_en @Egyptmfa Criminals!

All the while #Madobe and #Deni stood in the way of the election, you screamed ""consensus"" and ""no partial elections"".

But now, with #Gedo kept at bay, you're all OK with holding the same partial elections. Because stooges are now in the lead.

We see you. https://t.co/rr0kSz3w1n"	2022-04-14T18:05:18.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	['Bay', 'Gedo']	[]
#Somalia: IGAD &amp; partners welcome today’s swearing-in of newly-elected members of House of the People &amp; Upper House &amp; look fwd to completion of the remaining stages of the electoral process, esp election of the parliamentary leadership followed by the election of the President.	2022-04-14T17:58:12.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 18, 'quote_count': 0}		[]	[]	[]
@UNSomalia @EU_in_Somalia @UKinSomalia @US2SOMALIA @NorwayInSomalia @IGADPeace @ATMIS_Somalia @TC_Mogadishu @mfa_russia @MofaJapan_en @Egyptmfa Gedo seats must be completed in Garbaaharey as per September 17th agreement. We have already made concessions time and time again for Jazeera crew this is where we cross the line. Gedo deserves free and fair election	2022-04-14T17:45:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	['Gedo']	[]
@Aynte @MohamedHRoble Expressing your own beliefs is OK. But referencing entire Somali people without their consent is not good. Rooble failed to deliver free and fair election. He gave green light to one of the worst election process in Somalia's entire history. History books will not kind to him.	2022-04-14T17:37:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Somalia began swearing in new lawmakers, bringing the long-delayed election of a new president a step closer https://t.co/ic0MlyN4Em	2022-04-14T17:35:13.000Z	{'retweet_count': 5, 'reply_count': 4, 'like_count': 14, 'quote_count': 2}		[]	[]	[]
"This election is make or break for Somalia. 

Either a continuance of the current progress and state building process kickstarted by Farmaajo or we will fall into slumber with Qaran Dumis crew who will sell the country for a quick change 

All will be decided in the hangar🇸🇴"	2022-04-14T17:27:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
Congratulations to all the MPs who were sworn in today, I hope they will serve the country faithfully. I thank PM of Somalia @MohamedHRoble for his efforts toward the completion of the election. https://t.co/Clo06FTUC4	2022-04-14T17:06:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
PM @MohamedHRoble has ordered #Somalia’s Finance Ministry to start paying the newly sworn in legislators. Speaking at the swearing in of the Mps at Halane, Roble expressed his elation as the country awaits for the next step the election of the President after a 2yr delay. https://t.co/qq0FXAE6wK	2022-04-14T16:59:00.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
@somaliafailure1 @Hannad201 @Qarrandoon @KhaireHamse @musebiihi I think ur talking about urself. After the next election loss u will move to Ur true love Somalia	2022-04-14T16:33:47.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
JOIN US: As #Somalia swears in the 11th Parliament amid a long-delayed election, Garowe Online hosts @TwitterSpaces discussion on #Somalia's 11th parliament swear-in day and what's next. Members of the 11th parliament will join us. Dr. @hodansomali and @osmando will co-host. https://t.co/oYo21dNCdO	2022-04-14T16:30:56.000Z	{'retweet_count': 6, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}		['Garowe']	['Nugaal']	['Garoowe']
